scientific_name;sharecount;article_cnt;gl_hits;Charisma;Kingdom;Class;Order;Family;Genus;Species;Listing;NativeDistributionFullNames;Extinct_Distribution;common_name
Rhinopithecus roxellana;236.0;22;79700;0;Animalia;Mammalia;Primates;Cercopithecidae;Rhinopithecus;roxellana;I;China;;Golden Snub-nosed Monkey
Rhinopithecus roxellana;236.0;22;79700;0;Animalia;Mammalia;Primates;Cercopithecidae;Rhinopithecus;roxellana;I;China;; Sichuan golden snub-nosed monkey
Amazona versicolor;232.0;4;17500;0;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;versicolor;I;Saint Lucia;;Saint Lucia Amazon
Amazona versicolor;232.0;4;17500;0;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;versicolor;I;Saint Lucia;; Saint Lucia Parrot
Amazona versicolor;232.0;4;17500;0;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;versicolor;I;Saint Lucia;; St lucia amazon
Amazona versicolor;232.0;4;17500;0;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;versicolor;I;Saint Lucia;; St. lucia parrot
Hippocamelus bisulcus;226.0;8;39200;0;Animalia;Mammalia;Artiodactyla;Cervidae;Hippocamelus;bisulcus;I;Argentina,Chile;; South Andean Deer
Microcebus ravelobensis;223.0;2;10800;0;Animalia;Mammalia;Primates;Cheirogaleidae;Microcebus;ravelobensis;I;Madagascar;;Golden-brown Mouse Lemur
Capricornis rubidus;219.0;3;5980;0;Animalia;Mammalia;Artiodactyla;Bovidae;Capricornis;rubidus;I;Myanmar;;Red Serow
Neophocaena phocaenoides;218.0;7;50800;0;Animalia;Mammalia;Cetacea;Phocoenidae;Neophocaena;phocaenoides;I;Bahrain,Bangladesh,Brunei Darussalam,Cambodia,China,Democratic People's Republic of Korea,Hong Kong, SAR,India,Indonesia,Iran (Islamic Republic of),Iraq,Kuwait,Malaysia,Myanmar,Pakistan,Qatar,Saudi Arabia,Singapore,Sri Lanka,Taiwan, Province of China,Thailand,United Arab Emirates,Viet Nam;; Indo-Pacific finless porpoise
Moschus fuscus;205.0;2;5100;0;Animalia;Mammalia;Artiodactyla;Moschidae;Moschus;fuscus;I/II;Bhutan,China,India,Myanmar,Nepal;;Black Musk Deer
Hylobates klossii;202.0;1;10700;0;Animalia;Mammalia;Primates;Hylobatidae;Hylobates;klossii;I;Indonesia;; Kloss's Gibbon
Epioblasma florentina;197.0;4;8250;0;Animalia;Bivalvia;Unionoida;Unionidae;Epioblasma;florentina;I;United States of America;;Yellow Blossom
Sarracenia rubra jonesii;190.0;2;641;0;Plantae;;Nepenthales;Sarraceniaceae;Sarracenia;rubra;I;United States of America;;Mountain Sweet Pitcher-plant
Sarracenia rubra jonesii;190.0;2;641;0;Plantae;;Nepenthales;Sarraceniaceae;Sarracenia;rubra;I;United States of America;; Sweet Pitcher-plant
Rhyticeros subruficollis;176.0;4;6940;0;Animalia;Aves;Coraciiformes;Bucerotidae;Rhyticeros;subruficollis;I;Malaysia,Myanmar,Thailand;;Blyth's Hornbill
Rhyticeros subruficollis;176.0;4;6940;0;Animalia;Aves;Coraciiformes;Bucerotidae;Rhyticeros;subruficollis;I;Malaysia,Myanmar,Thailand;; Plain-pouched Hornbill
Brachylophus vitiensis;173.0;11;12800;0;Animalia;Reptilia;Sauria;Iguanidae;Brachylophus;vitiensis;I;Fiji;;Fijian crested iguana
Brachylophus vitiensis;173.0;11;12800;0;Animalia;Reptilia;Sauria;Iguanidae;Brachylophus;vitiensis;I;Fiji;; Fiji Crested Iguana
Cheirogaleus medius;168.0;12;25600;0;Animalia;Mammalia;Primates;Cheirogaleidae;Cheirogaleus;medius;I;Madagascar;;Fat-tailed Dwarf Lemur
Cheirogaleus medius;168.0;12;25600;0;Animalia;Mammalia;Primates;Cheirogaleidae;Cheirogaleus;medius;I;Madagascar;; Western fat-tailed dwarf lemur
Chiropotes albinasus;167.0;2;9970;0;Animalia;Mammalia;Primates;Pitheciidae;Chiropotes;albinasus;I;Brazil;; Red-nosed Saki
Chiropotes albinasus;167.0;2;9970;0;Animalia;Mammalia;Primates;Pitheciidae;Chiropotes;albinasus;I;Brazil;; White-nosed Saki
Trachypithecus shortridgei;164.0;2;4930;0;Animalia;Mammalia;Primates;Cercopithecidae;Trachypithecus;shortridgei;I;China,Myanmar;; Shortridge's Langur
Encephalartos nubimontanus;156.0;1;9020;0;Plantae;;Cycadales;Zamiaceae;Encephalartos;nubimontanus;I;;South Africa;Blue cycad
Sousa sahulensis;155.0;8;13200;0;Animalia;Mammalia;Cetacea;Delphinidae;Sousa;sahulensis;I;Australia,Indonesia,Papua New Guinea;;Australian humpback dolphin
Psephotus dissimilis;154.0;1;13000;0;Animalia;Aves;Psittaciformes;Psittacidae;Psephotus;dissimilis;I;Australia;;Hooded Parrot
Tyto soumagnei;153.0;6;13700;0;Animalia;Aves;Strigiformes;Tytonidae;Tyto;soumagnei;I;Madagascar;; Red owl
Tyto soumagnei;153.0;6;13700;0;Animalia;Aves;Strigiformes;Tytonidae;Tyto;soumagnei;I;Madagascar;; Madagascar Red Owl
Crocodylus intermedius;150.0;5;46500;0;Animalia;Reptilia;Crocodylia;Crocodylidae;Crocodylus;intermedius;I;Colombia,Venezuela (Bolivarian Republic of);;Orinoco Crocodile
Hylobates albibarbis;150.0;2;10100;0;Animalia;Mammalia;Primates;Hylobatidae;Hylobates;albibarbis;I;Indonesia;; Bornean White-bearded Gibbon
Pygathrix cinerea;149.0;2;42000;0;Animalia;Mammalia;Primates;Cercopithecidae;Pygathrix;cinerea;I;Cambodia,Viet Nam;; Grey-shanked Douc Langur
Epicrates subflavus;146.0;7;11600;0;Animalia;Reptilia;Serpentes;Boidae;Epicrates;subflavus;I;Jamaica;;Jamaican Boa
Dypsis decipiens;145.0;4;8000;0;Plantae;;Arecales;Palmae;Dypsis;decipiens;I;Madagascar;;Butterfly Palm
Altiphrynoides osgoodi;142.0;1;814;0;Animalia;Amphibia;Anura;Bufonidae;Altiphrynoides;osgoodi;I;Ethiopia;;Osgood's Ethiopian Toad
Lophophorus sclateri;142.0;2;10600;0;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;sclateri;I;China,India,Myanmar;; Sclater's Monal
Sminthopsis psammophila;141.0;3;9160;0;Animalia;Mammalia;Dasyuromorphia;Dasyuridae;Sminthopsis;psammophila;I;Australia;; Sandhill Dunnart
Falco pelegrinoides;140.0;8;30300;0;Animalia;Aves;Falconiformes;Falconidae;Falco;pelegrinoides;I;Afghanistan,Algeria,Burkina Faso,Cameroon,China,Djibouti,Egypt,Eritrea,Ethiopia,Greece,India,Iran (Islamic Republic of),Iraq,Israel,Italy,Jordan,Kazakhstan,Kenya,Kyrgyzstan,Libya,Mali,Malta,Morocco,Nepal,Niger,Nigeria,Oman,Pakistan,Portugal,Saudi Arabia,Senegal,Somalia,Spain,Sudan,Syrian Arab Republic,Tajikistan,Tunisia,Turkey,Turkmenistan,Uzbekistan,Yemen;;Barbary Falcon
Eulemur mongoz;140.0;13;21200;0;Animalia;Mammalia;Primates;Lemuridae;Eulemur;mongoz;I;Comoros,Madagascar;;Mongoose Lemur
Balearica pavonina;140.0;9;78000;0;Animalia;Aves;Gruiformes;Gruidae;Balearica;pavonina;I;Benin,Burkina Faso,Cameroon,Central African Republic,Chad,Côte d'Ivoire,Democratic Republic of the Congo,Eritrea,Ethiopia,Gabon,Gambia,Ghana,Guinea,Guinea Bissau,Kenya,Mali,Mauritania,Niger,Nigeria,Senegal,Sierra Leone,South Sudan,Sudan,Togo,Uganda;;Black crowned crane
Balearica pavonina;140.0;9;78000;0;Animalia;Aves;Gruiformes;Gruidae;Balearica;pavonina;I;Benin,Burkina Faso,Cameroon,Central African Republic,Chad,Côte d'Ivoire,Democratic Republic of the Congo,Eritrea,Ethiopia,Gabon,Gambia,Ghana,Guinea,Guinea Bissau,Kenya,Mali,Mauritania,Niger,Nigeria,Senegal,Sierra Leone,South Sudan,Sudan,Togo,Uganda;; West African Crowned Crane
Trachypithecus pileatus;140.0;15;23500;0;Animalia;Mammalia;Primates;Cercopithecidae;Trachypithecus;pileatus;I;Bangladesh,Bhutan,India,Myanmar;; Capped Langur
Trachypithecus pileatus;140.0;15;23500;0;Animalia;Mammalia;Primates;Cercopithecidae;Trachypithecus;pileatus;I;Bangladesh,Bhutan,India,Myanmar;; Capped Leaf Monkey
Saguinus geoffroyi;132.0;4;24100;0;Animalia;Mammalia;Primates;Cebidae;Saguinus;geoffroyi;I;Colombia,Costa Rica,Honduras,Panama;; Geoffroy's Tamarin
Saguinus geoffroyi;132.0;4;24100;0;Animalia;Mammalia;Primates;Cebidae;Saguinus;geoffroyi;I;Colombia,Costa Rica,Honduras,Panama;;Cotton-top Marmoset
Saguinus geoffroyi;132.0;4;24100;0;Animalia;Mammalia;Primates;Cebidae;Saguinus;geoffroyi;I;Colombia,Costa Rica,Honduras,Panama;; Liszt Monkey
Grus leucogeranus;123.0;24;38400;0;Animalia;Aves;Gruiformes;Gruidae;Grus;leucogeranus;I;Azerbaijan,China,India,Iran (Islamic Republic of),Kazakhstan,Mongolia,Pakistan,Russian Federation,Uzbekistan;;Siberian Crane
Grus leucogeranus;123.0;24;38400;0;Animalia;Aves;Gruiformes;Gruidae;Grus;leucogeranus;I;Azerbaijan,China,India,Iran (Islamic Republic of),Kazakhstan,Mongolia,Pakistan,Russian Federation,Uzbekistan;; Siberian White Crane
Grus leucogeranus;123.0;24;38400;0;Animalia;Aves;Gruiformes;Gruidae;Grus;leucogeranus;I;Azerbaijan,China,India,Iran (Islamic Republic of),Kazakhstan,Mongolia,Pakistan,Russian Federation,Uzbekistan;; Snow Crane
Probarbus jullieni;123.0;3;21200;0;Animalia;Actinopteri;Cypriniformes;Cyprinidae;Probarbus;jullieni;I;Cambodia,Lao People's Democratic Republic,Malaysia,Thailand,Viet Nam;; Jullien's Golden Carp
Probarbus jullieni;123.0;3;21200;0;Animalia;Actinopteri;Cypriniformes;Cyprinidae;Probarbus;jullieni;I;Cambodia,Lao People's Democratic Republic,Malaysia,Thailand,Viet Nam;; Seven-striped Barb
Cyclura stejnegeri;122.0;3;3010;0;Animalia;Reptilia;Sauria;Iguanidae;Cyclura;stejnegeri;I;Puerto Rico;;Mona Island Iguana
Caiman latirostris;122.0;5;79200;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Caiman;latirostris;I/II;Argentina,Bolivia (Plurinational State of),Brazil,Paraguay,Uruguay;; Broad-snouted Caiman
Caiman latirostris;122.0;5;79200;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Caiman;latirostris;I/II;Argentina,Bolivia (Plurinational State of),Brazil,Paraguay,Uruguay;;Broad-nosed Caiman
Ara rubrogenys;121.0;5;37800;0;Animalia;Aves;Psittaciformes;Psittacidae;Ara;rubrogenys;I;Bolivia (Plurinational State of);;Red-fronted Macaw
Cuora bourreti;120.0;4;5270;0;Animalia;Reptilia;Testudines;Geoemydidae;Cuora;bourreti;I;Lao People's Democratic Republic,Viet Nam;;Bourret’s Box Turtle
Cuora bourreti;120.0;4;5270;0;Animalia;Reptilia;Testudines;Geoemydidae;Cuora;bourreti;I;Lao People's Democratic Republic,Viet Nam;; Indochinese Box Turtle
Naemorhedus baileyi;119.0;5;8720;0;Animalia;Mammalia;Artiodactyla;Bovidae;Naemorhedus;baileyi;I;China,India,Myanmar;;Chinese Goral
Naemorhedus baileyi;119.0;5;8720;0;Animalia;Mammalia;Artiodactyla;Bovidae;Naemorhedus;baileyi;I;China,India,Myanmar;; Red Goral
Prionodon pardicolor;117.0;2;13100;0;Animalia;Mammalia;Carnivora;Viverridae;Prionodon;pardicolor;I;Cambodia,China,India,Lao People's Democratic Republic,Myanmar,Nepal,Thailand,Viet Nam;;Spotted Linsang
Cercopithecus diana;115.0;17;47000;0;Animalia;Mammalia;Primates;Cercopithecidae;Cercopithecus;diana;I;Côte d'Ivoire,Guinea,Liberia,Sierra Leone;;Diana Guenon
Cercopithecus diana;115.0;17;47000;0;Animalia;Mammalia;Primates;Cercopithecidae;Cercopithecus;diana;I;Côte d'Ivoire,Guinea,Liberia,Sierra Leone;; Diana Monkey
Nilssonia hurum;109.0;3;4540;0;Animalia;Reptilia;Testudines;Trionychidae;Nilssonia;hurum;I;Bangladesh,India,Nepal,Pakistan;; Peacock Soft-shell Turtle
Nilssonia hurum;109.0;3;4540;0;Animalia;Reptilia;Testudines;Trionychidae;Nilssonia;hurum;I;Bangladesh,India,Nepal,Pakistan;;Indian Peacock Softshell Turtle
Amazona imperialis;108.0;4;17500;0;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;imperialis;I;Dominica;;Imperial Amazon
Amazona imperialis;108.0;4;17500;0;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;imperialis;I;Dominica;; Imperial Parrot
Eulemur rufus;108.0;7;10400;0;Animalia;Mammalia;Primates;Lemuridae;Eulemur;rufus;I;Madagascar;; Red-fronted Lemur
Gonatodes daudini;106.0;2;4410;0;Animalia;Reptilia;Sauria;Gekkonidae;Gonatodes;daudini;I;Saint Vincent and the Grenadines;;Grenadines clawed gecko
Gonatodes daudini;106.0;2;4410;0;Animalia;Reptilia;Sauria;Gekkonidae;Gonatodes;daudini;I;Saint Vincent and the Grenadines;; Union Island gecko
Trichechus senegalensis;105.0;10;35200;0;Animalia;Mammalia;Sirenia;Trichechidae;Trichechus;senegalensis;I;Angola,Benin,Cameroon,Chad,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Gambia,Ghana,Guinea,Liberia,Mali,Mauritania,Niger,Nigeria,Senegal,Sierra Leone,Togo;;African Manatee
Trichechus senegalensis;105.0;10;35200;0;Animalia;Mammalia;Sirenia;Trichechidae;Trichechus;senegalensis;I;Angola,Benin,Cameroon,Chad,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Gambia,Ghana,Guinea,Liberia,Mali,Mauritania,Niger,Nigeria,Senegal,Sierra Leone,Togo;; Seacow
Nilssonia gangetica;100.0;8;6390;0;Animalia;Reptilia;Testudines;Trionychidae;Nilssonia;gangetica;I;Afghanistan,Bangladesh,India,Nepal,Pakistan;;Indian Softshell Turtle
Axis porcinus annamiticus;99.0;1;5240;0;Animalia;Mammalia;Artiodactyla;Cervidae;Axis;porcinus;I;Cambodia,China,Lao People's Democratic Republic,Viet Nam;Thailand; Indochinese Hog Deer
Capricornis milneedwardsii;99.0;5;8800;0;Animalia;Mammalia;Artiodactyla;Bovidae;Capricornis;milneedwardsii;I;Cambodia,China,Lao People's Democratic Republic,Myanmar,Thailand,Viet Nam;;Chinese Serow
Aceros nipalensis;97.0;17;32700;0;Animalia;Aves;Coraciiformes;Bucerotidae;Aceros;nipalensis;I;Bhutan,China,India,Lao People's Democratic Republic,Myanmar,Nepal,Thailand,Viet Nam;Bangladesh; Rufous-necked Hornbill
Microcebus murinus;95.0;14;152000;1;Animalia;Mammalia;Primates;Cheirogaleidae;Microcebus;murinus;I;Madagascar;;Gray mouse-lemur
Microcebus murinus;95.0;14;152000;1;Animalia;Mammalia;Primates;Cheirogaleidae;Microcebus;murinus;I;Madagascar;; Grey mouse lemur
Microcebus murinus;95.0;14;152000;1;Animalia;Mammalia;Primates;Cheirogaleidae;Microcebus;murinus;I;Madagascar;; Lesser Mouse-lemur
Picathartes gymnocephalus;92.0;6;11100;0;Animalia;Aves;Passeriformes;Muscicapidae;Picathartes;gymnocephalus;I;Côte d'Ivoire,Ghana,Guinea,Liberia,Sierra Leone;; White-necked Picathartes
Picathartes gymnocephalus;92.0;6;11100;0;Animalia;Aves;Passeriformes;Muscicapidae;Picathartes;gymnocephalus;I;Côte d'Ivoire,Ghana,Guinea,Liberia,Sierra Leone;; White-necked Rockfowl
Chitra chitra;89.0;2;209000;1;Animalia;Reptilia;Testudines;Trionychidae;Chitra;chitra;I;Indonesia,Malaysia,Thailand;;Asian narrow-headed softshell turtle
Capricornis thar;88.0;7;7750;0;Animalia;Mammalia;Artiodactyla;Bovidae;Capricornis;thar;I;Bangladesh,Bhutan,India,Nepal;;Himalayan Serow
Ducula mindorensis;88.0;3;7420;0;Animalia;Aves;Columbiformes;Columbidae;Ducula;mindorensis;I;Philippines;;Mindoro imperial pigeon
Catreus wallichii;85.0;14;18600;0;Animalia;Aves;Galliformes;Phasianidae;Catreus;wallichii;I;India,Nepal,Pakistan;;Cheer Pheasant
Catreus wallichii;85.0;14;18600;0;Animalia;Aves;Galliformes;Phasianidae;Catreus;wallichii;I;India,Nepal,Pakistan;; Chir Pheasant
Rhinopithecus avunculus;85.0;6;9340;0;Animalia;Mammalia;Primates;Cercopithecidae;Rhinopithecus;avunculus;I;Viet Nam;;Tonkin Snub-nosed Monkey
Varanus nebulosus;82.0;5;23900;0;Animalia;Reptilia;Sauria;Varanidae;Varanus;nebulosus;I;Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Thailand,Viet Nam;;Clouded Monitor
Aloe pillansii;82.0;1;18900;0;Plantae;;Liliales;Liliaceae;Aloe;pillansii;I;Namibia,South Africa;;Bastard quiver tree
Alouatta pigra;80.0;3;58700;0;Animalia;Mammalia;Primates;Atelidae;Alouatta;pigra;I;Belize,Guatemala,Mexico;;Guatemalan black howler
Alouatta pigra;80.0;3;58700;0;Animalia;Mammalia;Primates;Atelidae;Alouatta;pigra;I;Belize,Guatemala,Mexico;; Guatemalan Howler
Pristis clavata;79.0;1;14600;0;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;clavata;I;Australia;;Dwarf Sawfish
Cyclura carinata;74.0;4;8460;0;Animalia;Reptilia;Sauria;Iguanidae;Cyclura;carinata;I;Bahamas,Turks and Caicos Islands (United Kingdom);;Bahamas Rock Iguana
Cyclura carinata;74.0;4;8460;0;Animalia;Reptilia;Sauria;Iguanidae;Cyclura;carinata;I;Bahamas,Turks and Caicos Islands (United Kingdom);; Turks and Caicos Iguana
Cyclura carinata;74.0;4;8460;0;Animalia;Reptilia;Sauria;Iguanidae;Cyclura;carinata;I;Bahamas,Turks and Caicos Islands (United Kingdom);; Turks and caicos rock iguana
Pangshura tecta;73.0;10;8790;0;Animalia;Reptilia;Testudines;Geoemydidae;Pangshura;tecta;I;Bangladesh,India,Nepal,Pakistan;; Indian Roofed Turtle
Pangshura tecta;73.0;10;8790;0;Animalia;Reptilia;Testudines;Geoemydidae;Pangshura;tecta;I;Bangladesh,India,Nepal,Pakistan;; Tent Turtle
Cyclura cychlura;72.0;3;8230;0;Animalia;Reptilia;Sauria;Iguanidae;Cyclura;cychlura;I;Bahamas;; Northern bahamian rock iguana
Moschus cupreus;70.0;7;3960;0;Animalia;Mammalia;Artiodactyla;Moschidae;Moschus;cupreus;I;Afghanistan,India,Pakistan;; Kashmir musk-deer
Aloe polyphylla;68.0;4;107000;1;Plantae;;Liliales;Liliaceae;Aloe;polyphylla;I;Lesotho;South Africa;Spiral Aloe
Eulemur rubriventer;68.0;3;22200;0;Animalia;Mammalia;Primates;Lemuridae;Eulemur;rubriventer;I;Madagascar;;Red-bellied Lemur
Cyclura cornuta;67.0;12;60800;0;Animalia;Reptilia;Sauria;Iguanidae;Cyclura;cornuta;I;Dominican Republic,Haiti,United States Minor Outlying Islands;; Rhinoceros Iguana
Peristeria elata;66.0;4;79700;0;Plantae;;Orchidales;Orchidaceae;Peristeria;elata;I;Colombia,Costa Rica,Ecuador,El Salvador,Panama,Venezuela (Bolivarian Republic of);;Dove Orchid
Peristeria elata;66.0;4;79700;0;Plantae;;Orchidales;Orchidaceae;Peristeria;elata;I;Colombia,Costa Rica,Ecuador,El Salvador,Panama,Venezuela (Bolivarian Republic of);; Holy Ghost Orchid
Cheirogaleus major;66.0;1;9840;0;Animalia;Mammalia;Primates;Cheirogaleidae;Cheirogaleus;major;I;Madagascar;; Greater Dwarf Lemur
Berardius arnuxii;65.0;5;9760;0;Animalia;Mammalia;Cetacea;Ziphiidae;Berardius;arnuxii;I;Antarctica,Argentina,Australia,Brazil,Chile,Falkland Islands (Malvinas),New Zealand,South Africa;;Arnoux's Beaked Whale
Parides burchellanus;65.0;13;2810;0;Animalia;Insecta;Lepidoptera;Papilionidae;Parides;burchellanus;I;Brazil;;Swallowtail
Hapalemur aureus;65.0;5;15600;0;Animalia;Mammalia;Primates;Lemuridae;Hapalemur;aureus;I;Madagascar;;Golden Bamboo Lemur
Colinus virginianus ridgwayi;62.0;4;7710;0;Animalia;Aves;Galliformes;Phasianidae;Colinus;virginianus;I;Mexico;United States of America;Masked Bobwhite
Sotalia guianensis;60.0;1;68300;0;Animalia;Mammalia;Cetacea;Delphinidae;Sotalia;guianensis;I;Brazil,Colombia,Costa Rica,French Guiana [FR],Guyana,Nicaragua,Panama,Suriname,Trinidad and Tobago,Venezuela (Bolivarian Republic of);;Guiana dolphin
Indri indri;60.0;13;128000;1;Animalia;Mammalia;Primates;Indriidae;Indri;indri;I;Madagascar;;Indris
Villosa trabalis;59.0;4;7080;0;Animalia;Bivalvia;Unionoida;Unionidae;Villosa;trabalis;I;United States of America;; Purple bean
Chasmistes cujus;57.0;6;9300;0;Animalia;Actinopteri;Cypriniformes;Catostomidae;Chasmistes;cujus;I;United States of America;;Cui-ui
Epioblasma walkeri;56.0;1;3770;0;Animalia;Bivalvia;Unionoida;Unionidae;Epioblasma;walkeri;I;United States of America;; Tan Riffleshell
Atrichornis clamosus;55.0;8;9670;0;Animalia;Aves;Passeriformes;Atrichornithidae;Atrichornis;clamosus;I;Australia;; Noisy Scrub-bird
Boa constrictor occidentalis;54.0;2;17800;0;Animalia;Reptilia;Serpentes;Boidae;Boa;constrictor;I;Argentina,Paraguay;;Argentine Boa Constrictor
Cotinga maculata;51.0;2;10900;0;Animalia;Aves;Passeriformes;Cotingidae;Cotinga;maculata;I;Brazil;;Banded Cotinga
Chinchilla chinchilla;49.0;3;178000;1;Animalia;Mammalia;Rodentia;Chinchillidae;Chinchilla;chinchilla;I;Argentina,Bolivia (Plurinational State of),Chile,Peru;;Short-tailed Chinchilla
Acrantophis dumerili;49.0;6;18100;0;Animalia;Reptilia;Serpentes;Boidae;Acrantophis;dumerili;I;Madagascar;;Dumeril's boa
Acrantophis dumerili;49.0;6;18100;0;Animalia;Reptilia;Serpentes;Boidae;Acrantophis;dumerili;I;Madagascar;; Madagascar Ground Boa
Astrophytum asterias;43.0;4;222000;1;Plantae;;Caryophyllales;Cactaceae;Astrophytum;asterias;I;Mexico,United States of America;; Star Cactus
Astrophytum asterias;43.0;4;222000;1;Plantae;;Caryophyllales;Cactaceae;Astrophytum;asterias;I;Mexico,United States of America;;Sand dollar cactus
Grus canadensis pulla;42.0;5;10100;0;Animalia;Aves;Gruiformes;Gruidae;Grus;canadensis;I;United States of America;;Mississippi Sandhill Crane
Branta canadensis leucopareia;40.0;4;8360;0;Animalia;Aves;Anseriformes;Anatidae;Branta;canadensis;I;Canada,Japan,Mexico,Russian Federation,United States of America;;Aleutian Canada Goose
Branta canadensis leucopareia;40.0;4;8360;0;Animalia;Aves;Anseriformes;Anatidae;Branta;canadensis;I;Canada,Japan,Mexico,Russian Federation,United States of America;; Aleutian Goose
Pipile pipile;39.0;4;10900;0;Animalia;Aves;Galliformes;Cracidae;Pipile;pipile;I;Trinidad and Tobago;; Trinidad Piping-Guan
Lontra felina;38.0;13;39800;0;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;I;Argentina,Chile,Peru;; Chungungo
Lontra felina;38.0;13;39800;0;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;I;Argentina,Chile,Peru;; Marine Otter
Lontra felina;38.0;13;39800;0;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;I;Argentina,Chile,Peru;; Sea Cat
Cercocebus galeritus;37.0;1;20000;0;Animalia;Mammalia;Primates;Cercopithecidae;Cercocebus;galeritus;I;Kenya;; Tana River Mangabey
Picathartes oreas;34.0;2;14500;0;Animalia;Aves;Passeriformes;Muscicapidae;Picathartes;oreas;I;Cameroon,Congo,Equatorial Guinea,Gabon,Nigeria;; Grey-necked Rockfowl
Ninox natalis;31.0;1;7080;0;Animalia;Aves;Strigiformes;Strigidae;Ninox;natalis;I;Christmas Island;;Christmas boobook
Pygathrix nigripes;31.0;5;6250;0;Animalia;Mammalia;Primates;Cercopithecidae;Pygathrix;nigripes;I;Cambodia,Viet Nam;;Black-shanked douc
Brookesia perarmata;31.0;1;8060;0;Animalia;Reptilia;Sauria;Chamaeleonidae;Brookesia;perarmata;I;Madagascar;;Antsingy Leaf Chameleon
Lampsilis virescens;28.0;1;4830;0;Animalia;Bivalvia;Unionoida;Unionidae;Lampsilis;virescens;I;United States of America;;Alabama Lampmussel
Abronia campbelli;28.0;2;3300;0;Animalia;Reptilia;Sauria;Anguidae;Abronia;campbelli;I;Guatemala;;Campbell's alligator lizard
Neurergus kaiseri;27.0;14;16500;0;Animalia;Amphibia;Caudata;Salamandridae;Neurergus;kaiseri;I;Iran (Islamic Republic of);;Kaiser's mountain newt
Neurergus kaiseri;27.0;14;16500;0;Animalia;Amphibia;Caudata;Salamandridae;Neurergus;kaiseri;I;Iran (Islamic Republic of);; Kaiser’s spotted newt
Neurergus kaiseri;27.0;14;16500;0;Animalia;Amphibia;Caudata;Salamandridae;Neurergus;kaiseri;I;Iran (Islamic Republic of);; Luristan Newt
Pachycereus militaris;26.0;1;4520;0;Plantae;;Caryophyllales;Cactaceae;Pachycereus;militaris;I;Mexico;; Teddy-bear Cactus
