;title;views;scientific_name;datetime
35417;Paphiopedilum tigrinum;26;Paphiopedilum tigrinum;2016-06-01
35418;Paphiopedilum tigrinum;30;Paphiopedilum tigrinum;2016-07-01
35419;Paphiopedilum tigrinum;24;Paphiopedilum tigrinum;2016-08-01
35420;Paphiopedilum tigrinum;23;Paphiopedilum tigrinum;2016-09-01
35421;Paphiopedilum tigrinum;38;Paphiopedilum tigrinum;2016-10-01
35422;Paphiopedilum tigrinum;26;Paphiopedilum tigrinum;2016-11-01
35423;Paphiopedilum tigrinum;34;Paphiopedilum tigrinum;2016-12-01
35424;Paphiopedilum tigrinum;32;Paphiopedilum tigrinum;2017-01-01
35425;Paphiopedilum tigrinum;29;Paphiopedilum tigrinum;2017-02-01
35426;Paphiopedilum tigrinum;34;Paphiopedilum tigrinum;2017-03-01
35427;Paphiopedilum tigrinum;38;Paphiopedilum tigrinum;2017-04-01
35428;Paphiopedilum tigrinum;30;Paphiopedilum tigrinum;2017-05-01
35429;Paphiopedilum tigrinum;27;Paphiopedilum tigrinum;2017-06-01
35430;Paphiopedilum tigrinum;22;Paphiopedilum tigrinum;2017-07-01
35431;Paphiopedilum tigrinum;25;Paphiopedilum tigrinum;2017-08-01
35432;Paphiopedilum tigrinum;20;Paphiopedilum tigrinum;2017-09-01
35433;Paphiopedilum tigrinum;38;Paphiopedilum tigrinum;2017-10-01
35434;Paphiopedilum tigrinum;33;Paphiopedilum tigrinum;2017-11-01
35435;Paphiopedilum tigrinum;43;Paphiopedilum tigrinum;2017-12-01
35436;Paphiopedilum tigrinum;44;Paphiopedilum tigrinum;2018-01-01
35437;Paphiopedilum tigrinum;27;Paphiopedilum tigrinum;2018-02-01
35438;Paphiopedilum tigrinum;26;Paphiopedilum tigrinum;2018-03-01
35439;Paphiopedilum tigrinum;34;Paphiopedilum tigrinum;2018-04-01
35440;Paphiopedilum tigrinum;23;Paphiopedilum tigrinum;2018-05-01
35441;Paphiopedilum tigrinum;22;Paphiopedilum tigrinum;2018-06-01
35442;Paphiopedilum tigrinum;18;Paphiopedilum tigrinum;2018-07-01
35443;Paphiopedilum tigrinum;36;Paphiopedilum tigrinum;2018-08-01
35444;Paphiopedilum tigrinum;23;Paphiopedilum tigrinum;2018-09-01
35445;Paphiopedilum tigrinum;31;Paphiopedilum tigrinum;2018-10-01
35446;Paphiopedilum tigrinum;23;Paphiopedilum tigrinum;2018-11-01
35447;Paphiopedilum tigrinum;35;Paphiopedilum tigrinum;2018-12-01
35448;Paphiopedilum tigrinum;32;Paphiopedilum tigrinum;2019-01-01
35449;Paphiopedilum tigrinum;26;Paphiopedilum tigrinum;2019-02-01
35450;Paphiopedilum tigrinum;41;Paphiopedilum tigrinum;2019-03-01
35451;Paphiopedilum tigrinum;51;Paphiopedilum tigrinum;2019-04-01
35452;Paphiopedilum tigrinum;37;Paphiopedilum tigrinum;2019-05-01
35453;Paphiopedilum tigrinum;27;Paphiopedilum tigrinum;2019-06-01
35454;Paphiopedilum tigrinum;143;Paphiopedilum tigrinum;2019-07-01
35455;Paphiopedilum tigrinum;23;Paphiopedilum tigrinum;2019-08-01
35456;Paphiopedilum tigrinum;18;Paphiopedilum tigrinum;2019-09-01
35457;Paphiopedilum tigrinum;28;Paphiopedilum tigrinum;2019-10-01
35458;Paphiopedilum tigrinum;25;Paphiopedilum tigrinum;2019-11-01
35459;Paphiopedilum tigrinum;28;Paphiopedilum tigrinum;2019-12-01
35460;Paphiopedilum tigrinum;32;Paphiopedilum tigrinum;2020-01-01
35461;Paphiopedilum tigrinum;50;Paphiopedilum tigrinum;2020-02-01
35462;Paphiopedilum tigrinum;25;Paphiopedilum tigrinum;2020-03-01
35463;Paphiopedilum tigrinum;31;Paphiopedilum tigrinum;2020-04-01
35464;Paphiopedilum tigrinum;11;Paphiopedilum tigrinum;2020-05-01
35465;Paphiopedilum tigrinum;18;Paphiopedilum tigrinum;2020-06-01
35466;Paphiopedilum tigrinum;16;Paphiopedilum tigrinum;2020-07-01
35467;Paphiopedilum tigrinum;30;Paphiopedilum tigrinum;2020-08-01
35468;Paphiopedilum tigrinum;19;Paphiopedilum tigrinum;2020-09-01
35469;Paphiopedilum tigrinum;26;Paphiopedilum tigrinum;2020-10-01
35470;Paphiopedilum tigrinum;18;Paphiopedilum tigrinum;2020-11-01
35471;Paphiopedilum tigrinum;20;Paphiopedilum tigrinum;2020-12-01
35472;White eared pheasant;502;Crossoptilon crossoptilon;2015-07-01
35473;White eared pheasant;494;Crossoptilon crossoptilon;2015-08-01
35474;White eared pheasant;488;Crossoptilon crossoptilon;2015-09-01
35475;White eared pheasant;589;Crossoptilon crossoptilon;2015-10-01
35476;White eared pheasant;632;Crossoptilon crossoptilon;2015-11-01
35477;White eared pheasant;505;Crossoptilon crossoptilon;2015-12-01
35478;White eared pheasant;558;Crossoptilon crossoptilon;2016-01-01
35479;White eared pheasant;458;Crossoptilon crossoptilon;2016-02-01
35480;White eared pheasant;434;Crossoptilon crossoptilon;2016-03-01
35481;White eared pheasant;421;Crossoptilon crossoptilon;2016-04-01
35482;White eared pheasant;483;Crossoptilon crossoptilon;2016-05-01
35483;White eared pheasant;542;Crossoptilon crossoptilon;2016-06-01
35484;White eared pheasant;493;Crossoptilon crossoptilon;2016-07-01
35485;White eared pheasant;307;Crossoptilon crossoptilon;2016-08-01
35486;White eared pheasant;369;Crossoptilon crossoptilon;2016-09-01
35487;White eared pheasant;377;Crossoptilon crossoptilon;2016-10-01
35488;White eared pheasant;550;Crossoptilon crossoptilon;2016-11-01
35489;White eared pheasant;406;Crossoptilon crossoptilon;2016-12-01
35490;White eared pheasant;413;Crossoptilon crossoptilon;2017-01-01
35491;White eared pheasant;323;Crossoptilon crossoptilon;2017-02-01
35492;White eared pheasant;387;Crossoptilon crossoptilon;2017-03-01
35493;White eared pheasant;362;Crossoptilon crossoptilon;2017-04-01
35494;White eared pheasant;417;Crossoptilon crossoptilon;2017-05-01
35495;White eared pheasant;296;Crossoptilon crossoptilon;2017-06-01
35496;White eared pheasant;268;Crossoptilon crossoptilon;2017-07-01
35497;White eared pheasant;259;Crossoptilon crossoptilon;2017-08-01
35498;White eared pheasant;247;Crossoptilon crossoptilon;2017-09-01
35499;White eared pheasant;392;Crossoptilon crossoptilon;2017-10-01
35500;White eared pheasant;345;Crossoptilon crossoptilon;2017-11-01
35501;White eared pheasant;308;Crossoptilon crossoptilon;2017-12-01
35502;White eared pheasant;298;Crossoptilon crossoptilon;2018-01-01
35503;White eared pheasant;300;Crossoptilon crossoptilon;2018-02-01
35504;White eared pheasant;343;Crossoptilon crossoptilon;2018-03-01
35505;White eared pheasant;310;Crossoptilon crossoptilon;2018-04-01
35506;White eared pheasant;259;Crossoptilon crossoptilon;2018-05-01
35507;White eared pheasant;220;Crossoptilon crossoptilon;2018-06-01
35508;White eared pheasant;235;Crossoptilon crossoptilon;2018-07-01
35509;White eared pheasant;217;Crossoptilon crossoptilon;2018-08-01
35510;White eared pheasant;199;Crossoptilon crossoptilon;2018-09-01
35511;White eared pheasant;263;Crossoptilon crossoptilon;2018-10-01
35512;White eared pheasant;278;Crossoptilon crossoptilon;2018-11-01
35513;White eared pheasant;334;Crossoptilon crossoptilon;2018-12-01
35514;White eared pheasant;299;Crossoptilon crossoptilon;2019-01-01
35515;White eared pheasant;277;Crossoptilon crossoptilon;2019-02-01
35516;White eared pheasant;304;Crossoptilon crossoptilon;2019-03-01
35517;White eared pheasant;319;Crossoptilon crossoptilon;2019-04-01
35518;White eared pheasant;592;Crossoptilon crossoptilon;2019-05-01
35519;White eared pheasant;262;Crossoptilon crossoptilon;2019-06-01
35520;White eared pheasant;251;Crossoptilon crossoptilon;2019-07-01
35521;White eared pheasant;268;Crossoptilon crossoptilon;2019-08-01
35522;White eared pheasant;260;Crossoptilon crossoptilon;2019-09-01
35523;White eared pheasant;322;Crossoptilon crossoptilon;2019-10-01
35524;White eared pheasant;311;Crossoptilon crossoptilon;2019-11-01
35525;White eared pheasant;293;Crossoptilon crossoptilon;2019-12-01
35526;White eared pheasant;359;Crossoptilon crossoptilon;2020-01-01
35527;White eared pheasant;309;Crossoptilon crossoptilon;2020-02-01
35528;White eared pheasant;325;Crossoptilon crossoptilon;2020-03-01
35529;White eared pheasant;339;Crossoptilon crossoptilon;2020-04-01
35530;White eared pheasant;287;Crossoptilon crossoptilon;2020-05-01
35531;White eared pheasant;270;Crossoptilon crossoptilon;2020-06-01
35532;White eared pheasant;324;Crossoptilon crossoptilon;2020-07-01
35533;White eared pheasant;804;Crossoptilon crossoptilon;2020-08-01
35534;White eared pheasant;290;Crossoptilon crossoptilon;2020-09-01
35535;White eared pheasant;369;Crossoptilon crossoptilon;2020-10-01
35536;White eared pheasant;444;Crossoptilon crossoptilon;2020-11-01
35537;White eared pheasant;397;Crossoptilon crossoptilon;2020-12-01
35538;Swinhoe's pheasant;541;Lophura swinhoii;2015-07-01
35539;Swinhoe's pheasant;657;Lophura swinhoii;2015-08-01
35540;Swinhoe's pheasant;657;Lophura swinhoii;2015-09-01
35541;Swinhoe's pheasant;763;Lophura swinhoii;2015-10-01
35542;Swinhoe's pheasant;691;Lophura swinhoii;2015-11-01
35543;Swinhoe's pheasant;628;Lophura swinhoii;2015-12-01
35544;Swinhoe's pheasant;702;Lophura swinhoii;2016-01-01
35545;Swinhoe's pheasant;667;Lophura swinhoii;2016-02-01
35546;Swinhoe's pheasant;700;Lophura swinhoii;2016-03-01
35547;Swinhoe's pheasant;830;Lophura swinhoii;2016-04-01
35548;Swinhoe's pheasant;713;Lophura swinhoii;2016-05-01
35549;Swinhoe's pheasant;583;Lophura swinhoii;2016-06-01
35550;Swinhoe's pheasant;638;Lophura swinhoii;2016-07-01
35551;Swinhoe's pheasant;614;Lophura swinhoii;2016-08-01
35552;Swinhoe's pheasant;663;Lophura swinhoii;2016-09-01
35553;Swinhoe's pheasant;711;Lophura swinhoii;2016-10-01
35554;Swinhoe's pheasant;816;Lophura swinhoii;2016-11-01
35555;Swinhoe's pheasant;708;Lophura swinhoii;2016-12-01
35556;Swinhoe's pheasant;797;Lophura swinhoii;2017-01-01
35557;Swinhoe's pheasant;656;Lophura swinhoii;2017-02-01
35558;Swinhoe's pheasant;821;Lophura swinhoii;2017-03-01
35559;Swinhoe's pheasant;812;Lophura swinhoii;2017-04-01
35560;Swinhoe's pheasant;749;Lophura swinhoii;2017-05-01
35561;Swinhoe's pheasant;675;Lophura swinhoii;2017-06-01
35562;Swinhoe's pheasant;614;Lophura swinhoii;2017-07-01
35563;Swinhoe's pheasant;593;Lophura swinhoii;2017-08-01
35564;Swinhoe's pheasant;603;Lophura swinhoii;2017-09-01
35565;Swinhoe's pheasant;701;Lophura swinhoii;2017-10-01
35566;Swinhoe's pheasant;742;Lophura swinhoii;2017-11-01
35567;Swinhoe's pheasant;761;Lophura swinhoii;2017-12-01
35568;Swinhoe's pheasant;757;Lophura swinhoii;2018-01-01
35569;Swinhoe's pheasant;763;Lophura swinhoii;2018-02-01
35570;Swinhoe's pheasant;889;Lophura swinhoii;2018-03-01
35571;Swinhoe's pheasant;812;Lophura swinhoii;2018-04-01
35572;Swinhoe's pheasant;758;Lophura swinhoii;2018-05-01
35573;Swinhoe's pheasant;828;Lophura swinhoii;2018-06-01
35574;Swinhoe's pheasant;681;Lophura swinhoii;2018-07-01
35575;Swinhoe's pheasant;745;Lophura swinhoii;2018-08-01
35576;Swinhoe's pheasant;700;Lophura swinhoii;2018-09-01
35577;Swinhoe's pheasant;760;Lophura swinhoii;2018-10-01
35578;Swinhoe's pheasant;744;Lophura swinhoii;2018-11-01
35579;Swinhoe's pheasant;860;Lophura swinhoii;2018-12-01
35580;Swinhoe's pheasant;782;Lophura swinhoii;2019-01-01
35581;Swinhoe's pheasant;739;Lophura swinhoii;2019-02-01
35582;Swinhoe's pheasant;766;Lophura swinhoii;2019-03-01
35583;Swinhoe's pheasant;836;Lophura swinhoii;2019-04-01
35584;Swinhoe's pheasant;1131;Lophura swinhoii;2019-05-01
35585;Swinhoe's pheasant;609;Lophura swinhoii;2019-06-01
35586;Swinhoe's pheasant;705;Lophura swinhoii;2019-07-01
35587;Swinhoe's pheasant;672;Lophura swinhoii;2019-08-01
35588;Swinhoe's pheasant;844;Lophura swinhoii;2019-09-01
35589;Swinhoe's pheasant;805;Lophura swinhoii;2019-10-01
35590;Swinhoe's pheasant;788;Lophura swinhoii;2019-11-01
35591;Swinhoe's pheasant;745;Lophura swinhoii;2019-12-01
35592;Swinhoe's pheasant;837;Lophura swinhoii;2020-01-01
35593;Swinhoe's pheasant;640;Lophura swinhoii;2020-02-01
35594;Swinhoe's pheasant;758;Lophura swinhoii;2020-03-01
35595;Swinhoe's pheasant;1028;Lophura swinhoii;2020-04-01
35596;Swinhoe's pheasant;927;Lophura swinhoii;2020-05-01
35597;Swinhoe's pheasant;725;Lophura swinhoii;2020-06-01
35598;Swinhoe's pheasant;594;Lophura swinhoii;2020-07-01
35599;Swinhoe's pheasant;746;Lophura swinhoii;2020-08-01
35600;Swinhoe's pheasant;737;Lophura swinhoii;2020-09-01
35601;Swinhoe's pheasant;735;Lophura swinhoii;2020-10-01
35602;Swinhoe's pheasant;775;Lophura swinhoii;2020-11-01
35603;Swinhoe's pheasant;787;Lophura swinhoii;2020-12-01
35604;Red-tailed amazon;338;Amazona brasiliensis;2015-07-01
35605;Red-tailed amazon;295;Amazona brasiliensis;2015-08-01
35606;Red-tailed amazon;336;Amazona brasiliensis;2015-09-01
35607;Red-tailed amazon;321;Amazona brasiliensis;2015-10-01
35608;Red-tailed amazon;319;Amazona brasiliensis;2015-11-01
35609;Red-tailed amazon;279;Amazona brasiliensis;2015-12-01
35610;Red-tailed amazon;309;Amazona brasiliensis;2016-01-01
35611;Red-tailed amazon;346;Amazona brasiliensis;2016-02-01
35612;Red-tailed amazon;299;Amazona brasiliensis;2016-03-01
35613;Red-tailed amazon;334;Amazona brasiliensis;2016-04-01
35614;Red-tailed amazon;360;Amazona brasiliensis;2016-05-01
35615;Red-tailed amazon;362;Amazona brasiliensis;2016-06-01
35616;Red-tailed amazon;321;Amazona brasiliensis;2016-07-01
35617;Red-tailed amazon;325;Amazona brasiliensis;2016-08-01
35618;Red-tailed amazon;295;Amazona brasiliensis;2016-09-01
35619;Red-tailed amazon;317;Amazona brasiliensis;2016-10-01
35620;Red-tailed amazon;297;Amazona brasiliensis;2016-11-01
35621;Red-tailed amazon;302;Amazona brasiliensis;2016-12-01
35622;Red-tailed amazon;346;Amazona brasiliensis;2017-01-01
35623;Red-tailed amazon;301;Amazona brasiliensis;2017-02-01
35624;Red-tailed amazon;380;Amazona brasiliensis;2017-03-01
35625;Red-tailed amazon;359;Amazona brasiliensis;2017-04-01
35626;Red-tailed amazon;304;Amazona brasiliensis;2017-05-01
35627;Red-tailed amazon;263;Amazona brasiliensis;2017-06-01
35628;Red-tailed amazon;567;Amazona brasiliensis;2017-07-01
35629;Red-tailed amazon;319;Amazona brasiliensis;2017-08-01
35630;Red-tailed amazon;307;Amazona brasiliensis;2017-09-01
35631;Red-tailed amazon;318;Amazona brasiliensis;2017-10-01
35632;Red-tailed amazon;304;Amazona brasiliensis;2017-11-01
35633;Red-tailed amazon;215;Amazona brasiliensis;2017-12-01
35634;Red-tailed amazon;311;Amazona brasiliensis;2018-01-01
35635;Red-tailed amazon;248;Amazona brasiliensis;2018-02-01
35636;Red-tailed amazon;296;Amazona brasiliensis;2018-03-01
35637;Red-tailed amazon;276;Amazona brasiliensis;2018-04-01
35638;Red-tailed amazon;296;Amazona brasiliensis;2018-05-01
35639;Red-tailed amazon;214;Amazona brasiliensis;2018-06-01
35640;Red-tailed amazon;202;Amazona brasiliensis;2018-07-01
35641;Red-tailed amazon;215;Amazona brasiliensis;2018-08-01
35642;Red-tailed amazon;236;Amazona brasiliensis;2018-09-01
35643;Red-tailed amazon;241;Amazona brasiliensis;2018-10-01
35644;Red-tailed amazon;230;Amazona brasiliensis;2018-11-01
35645;Red-tailed amazon;236;Amazona brasiliensis;2018-12-01
35646;Red-tailed amazon;272;Amazona brasiliensis;2019-01-01
35647;Red-tailed amazon;280;Amazona brasiliensis;2019-02-01
35648;Red-tailed amazon;249;Amazona brasiliensis;2019-03-01
35649;Red-tailed amazon;282;Amazona brasiliensis;2019-04-01
35650;Red-tailed amazon;245;Amazona brasiliensis;2019-05-01
35651;Red-tailed amazon;220;Amazona brasiliensis;2019-06-01
35652;Red-tailed amazon;254;Amazona brasiliensis;2019-07-01
35653;Red-tailed amazon;245;Amazona brasiliensis;2019-08-01
35654;Red-tailed amazon;214;Amazona brasiliensis;2019-09-01
35655;Red-tailed amazon;306;Amazona brasiliensis;2019-10-01
35656;Red-tailed amazon;196;Amazona brasiliensis;2019-11-01
35657;Red-tailed amazon;276;Amazona brasiliensis;2019-12-01
35658;Red-tailed amazon;264;Amazona brasiliensis;2020-01-01
35659;Red-tailed amazon;266;Amazona brasiliensis;2020-02-01
35660;Red-tailed amazon;231;Amazona brasiliensis;2020-03-01
35661;Red-tailed amazon;291;Amazona brasiliensis;2020-04-01
35662;Red-tailed amazon;245;Amazona brasiliensis;2020-05-01
35663;Red-tailed amazon;229;Amazona brasiliensis;2020-06-01
35664;Red-tailed amazon;247;Amazona brasiliensis;2020-07-01
35665;Red-tailed amazon;216;Amazona brasiliensis;2020-08-01
35666;Red-tailed amazon;217;Amazona brasiliensis;2020-09-01
35667;Red-tailed amazon;207;Amazona brasiliensis;2020-10-01
35668;Red-tailed amazon;245;Amazona brasiliensis;2020-11-01
35669;Red-tailed amazon;228;Amazona brasiliensis;2020-12-01
35670;Chinese monal;276;Lophophorus lhuysii;2015-07-01
35671;Chinese monal;243;Lophophorus lhuysii;2015-08-01
35672;Chinese monal;280;Lophophorus lhuysii;2015-09-01
35673;Chinese monal;260;Lophophorus lhuysii;2015-10-01
35674;Chinese monal;265;Lophophorus lhuysii;2015-11-01
35675;Chinese monal;209;Lophophorus lhuysii;2015-12-01
35676;Chinese monal;283;Lophophorus lhuysii;2016-01-01
35677;Chinese monal;254;Lophophorus lhuysii;2016-02-01
35678;Chinese monal;336;Lophophorus lhuysii;2016-03-01
35679;Chinese monal;301;Lophophorus lhuysii;2016-04-01
35680;Chinese monal;262;Lophophorus lhuysii;2016-05-01
35681;Chinese monal;247;Lophophorus lhuysii;2016-06-01
35682;Chinese monal;301;Lophophorus lhuysii;2016-07-01
35683;Chinese monal;267;Lophophorus lhuysii;2016-08-01
35684;Chinese monal;292;Lophophorus lhuysii;2016-09-01
35685;Chinese monal;302;Lophophorus lhuysii;2016-10-01
35686;Chinese monal;347;Lophophorus lhuysii;2016-11-01
35687;Chinese monal;295;Lophophorus lhuysii;2016-12-01
35688;Chinese monal;354;Lophophorus lhuysii;2017-01-01
35689;Chinese monal;459;Lophophorus lhuysii;2017-02-01
35690;Chinese monal;376;Lophophorus lhuysii;2017-03-01
35691;Chinese monal;290;Lophophorus lhuysii;2017-04-01
35692;Chinese monal;312;Lophophorus lhuysii;2017-05-01
35693;Chinese monal;263;Lophophorus lhuysii;2017-06-01
35694;Chinese monal;296;Lophophorus lhuysii;2017-07-01
35695;Chinese monal;253;Lophophorus lhuysii;2017-08-01
35696;Chinese monal;268;Lophophorus lhuysii;2017-09-01
35697;Chinese monal;312;Lophophorus lhuysii;2017-10-01
35698;Chinese monal;406;Lophophorus lhuysii;2017-11-01
35699;Chinese monal;272;Lophophorus lhuysii;2017-12-01
35700;Chinese monal;322;Lophophorus lhuysii;2018-01-01
35701;Chinese monal;280;Lophophorus lhuysii;2018-02-01
35702;Chinese monal;313;Lophophorus lhuysii;2018-03-01
35703;Chinese monal;251;Lophophorus lhuysii;2018-04-01
35704;Chinese monal;288;Lophophorus lhuysii;2018-05-01
35705;Chinese monal;230;Lophophorus lhuysii;2018-06-01
35706;Chinese monal;249;Lophophorus lhuysii;2018-07-01
35707;Chinese monal;366;Lophophorus lhuysii;2018-08-01
35708;Chinese monal;281;Lophophorus lhuysii;2018-09-01
35709;Chinese monal;312;Lophophorus lhuysii;2018-10-01
35710;Chinese monal;280;Lophophorus lhuysii;2018-11-01
35711;Chinese monal;297;Lophophorus lhuysii;2018-12-01
35712;Chinese monal;276;Lophophorus lhuysii;2019-01-01
35713;Chinese monal;245;Lophophorus lhuysii;2019-02-01
35714;Chinese monal;262;Lophophorus lhuysii;2019-03-01
35715;Chinese monal;249;Lophophorus lhuysii;2019-04-01
35716;Chinese monal;541;Lophophorus lhuysii;2019-05-01
35717;Chinese monal;208;Lophophorus lhuysii;2019-06-01
35718;Chinese monal;222;Lophophorus lhuysii;2019-07-01
35719;Chinese monal;251;Lophophorus lhuysii;2019-08-01
35720;Chinese monal;255;Lophophorus lhuysii;2019-09-01
35721;Chinese monal;287;Lophophorus lhuysii;2019-10-01
35722;Chinese monal;282;Lophophorus lhuysii;2019-11-01
35723;Chinese monal;250;Lophophorus lhuysii;2019-12-01
35724;Chinese monal;298;Lophophorus lhuysii;2020-01-01
35725;Chinese monal;265;Lophophorus lhuysii;2020-02-01
35726;Chinese monal;276;Lophophorus lhuysii;2020-03-01
35727;Chinese monal;340;Lophophorus lhuysii;2020-04-01
35728;Chinese monal;288;Lophophorus lhuysii;2020-05-01
35729;Chinese monal;261;Lophophorus lhuysii;2020-06-01
35730;Chinese monal;230;Lophophorus lhuysii;2020-07-01
35731;Chinese monal;249;Lophophorus lhuysii;2020-08-01
35732;Chinese monal;203;Lophophorus lhuysii;2020-09-01
35733;Chinese monal;222;Lophophorus lhuysii;2020-10-01
35734;Chinese monal;226;Lophophorus lhuysii;2020-11-01
35735;Chinese monal;218;Lophophorus lhuysii;2020-12-01
35736;Clouded leopard;25445;Neofelis nebulosa;2015-07-01
35737;Clouded leopard;26711;Neofelis nebulosa;2015-08-01
35738;Clouded leopard;23038;Neofelis nebulosa;2015-09-01
35739;Clouded leopard;25021;Neofelis nebulosa;2015-10-01
35740;Clouded leopard;25960;Neofelis nebulosa;2015-11-01
35741;Clouded leopard;24594;Neofelis nebulosa;2015-12-01
35742;Clouded leopard;27721;Neofelis nebulosa;2016-01-01
35743;Clouded leopard;27677;Neofelis nebulosa;2016-02-01
35744;Clouded leopard;32000;Neofelis nebulosa;2016-03-01
35745;Clouded leopard;31133;Neofelis nebulosa;2016-04-01
